Name,Address,Latitude,Longitude,Income,Density
SuperFresh,"465 Getty Avenue, Paterson",40.89272959999999,-74.1525999,"$113,828 ",9210.748898678414
Rosa Park Supermarket,"268 Rosa Parks Boulevard, Paterson",40.9198305,-74.1589933,"$113,828 ",9210.748898678414
Coco Supermarket,"293 Hamilton Avenue, Paterson",40.920195,-74.159229,"$113,828 ",9210.748898678414
Super Supermarket,"408 Haledon Avenue, Haledon",40.9385964,-74.1815194,"$113,828 ",9210.748898678414
Whole Foods Market,"560 Valley Road, Wayne",40.9308926,-74.22680249999999,"$113,828 ",9210.748898678414
bp,"263 East 29th Street, Paterson",40.9267755,-74.1431819,"$53,592 ",4854.31718061674
ACME Markets,"75 Mayhill Street, Saddle Brook",40.8992008,-74.09238479999999,"$53,592 ",4854.31718061674
CTown Supermarkets,"444 Madison Avenue, Paterson",40.9256531,-74.1521175,"$53,592 ",4854.31718061674
East Side Grocery,"462 10th Avenue, Paterson",40.92333989999999,-74.1452917,"$53,592 ",4854.31718061674
Nana Pena Grocery,"276 Trenton Avenue, Paterson",40.8969584,-74.1467402,"$113,828 ",9210.748898678414
El mercadito fruit & meat market,"592 21st Avenue, Paterson",40.9053709,-74.1477451,"$113,828 ",9210.748898678414
"AKMARKET - Aslan Marketing LLC.,","320 Wabash Avenue, Paterson",40.89318,-74.148957,"$113,828 ",9210.748898678414
Smart Shoppers,"290 East Railway Avenue, Paterson",40.8925263,-74.1511027,"$113,828 ",9210.748898678414
Al Quds Super Market,"305-307 East Railway Avenue, Paterson",40.89207710000001,-74.15031619999999,"$113,828 ",9210.748898678414
Food Universe Marketplace,"498 East 30th Street, Paterson",40.90957899999999,-74.147346,"$113,828 ",9210.748898678414
La Barata Supermarket,"514 Park Avenue, Paterson",40.9132191,-74.1433098,"$113,828 ",9210.748898678414
Universal Food Markets,"494 Ellison Street, Paterson",40.9167838,-74.1559179,"$113,828 ",9210.748898678414
Whole Foods Market,"300 Bergen Town Center, Paramus",40.9140564,-74.0572656,"$54,717 ",8370.925110132159
Subzi Bazaar Grocery,"194 New Jersey 17, Rochelle Park",40.9054972,-74.0712972,"$53,592 ",4854.31718061674
bp,"253 Route 4, Paramus",40.9151589,-74.0499911,"$54,717 ",8370.925110132159
ShopRite of Rochelle Park,"220 West Passaic Street, Rochelle Park",40.9151439,-74.08057409999999,"$53,592 ",4854.31718061674
bp,"80 Essex Street, Lodi",40.8931123,-74.075181,"$53,592 ",4854.31718061674
bp,"387 Market Street, Saddle Brook",40.89718,-74.096496,"$53,592 ",4854.31718061674
VRAJ FRESH,"449 Market Street, Saddle Brook",40.8977805,-74.099082,"$53,592 ",4854.31718061674
The Market C-Store | Deli and More,"487 Fairlawn Parkway, Saddle Brook",40.91630869999999,-74.09983009999999,"$53,592 ",4854.31718061674
ShopRite of Elmwood Park,"180 Broadway, Elmwood Park",40.919822,-74.1203574,"$53,592 ",4854.31718061674
H Mart Paramus,"60 New Jersey 17, Paramus",40.9156188,-74.0717366,"$54,717 ",8370.925110132159
bp,"220 West Drive #4, Paramus",40.9256362,-74.0906976,"$54,717 ",8370.925110132159
Lidl,"58 Broadway, Elmwood Park",40.91872999999999,-74.12686,"$53,592 ",4854.31718061674
Target Grocery,"900 Bergen Town Center, Paramus",40.91634010000001,-74.0610221,"$54,717 ",8370.925110132159
bp,"100 State Route 17, Paramus",40.9275051,-74.070229,"$54,717 ",8370.925110132159
ALDI,"492 Main Street, Hackensack",40.8943712,-74.03904229999999,"$54,717 ",8370.925110132159
99 Ranch Market,"450 Hackensack Avenue, Hackensack",40.90940399999999,-74.02896179999999,"$54,717 ",8370.925110132159
Grand and Essex Market,"89 New Bridge Road, Bergenfield",40.915318,-74.001076,"$62,243 ",2410.687203791469
Glatt Express Supermarket,"1400 Queen Anne Road, Teaneck",40.9013332,-74.0053884,"$54,717 ",8370.925110132159
Target Grocery,"630 Main Street, Hackensack",40.8991912,-74.03900879999999,"$54,717 ",8370.925110132159
Zaina Mart Smoke Shop,"20 Route 4, Hackensack",40.90384569999999,-74.0306885,"$54,717 ",8370.925110132159
bp,"1365 Queen Anne Road, Teaneck",40.9006423,-74.0056029,"$54,717 ",8370.925110132159
Lidl,"80 New Bridge Road, Bergenfield",40.9128109,-74.0011107,"$62,243 ",2410.687203791469
ALDI,"433 South Washington Avenue, Bergenfield",40.9137232,-73.9965009,"$62,243 ",2410.687203791469
ShopRite of Englewood,"40 Nathaniel Place, Englewood",40.896772,-73.97546369999999,"$54,717 ",8370.925110132159
bp,"20 County Road, Tenafly",40.9246242,-73.96332319999999,"$62,243 ",2410.687203791469
Asian American Food Mart,"23 Veterans Plaza, Bergenfield",40.9286691,-73.9978884,"$62,243 ",2410.687203791469
Tenafly Gourmet Farms Inc,"15 Highwood Avenue, Tenafly",40.9264964,-73.9636977,"$62,243 ",2410.687203791469
NEW GRAND SUPERMARKET,"NEW GRAND SUPER MARKET, 101 C, Portland Avenue, Bergenfield",40.9244567,-73.99755689999999,"$62,243 ",2410.687203791469
Middle East Grocery,"16 West Madison Avenue C, Dumont",40.9406313,-73.9945512,"$62,243 ",2410.687203791469
Emanu-el delicatessen,"52 West Railroad Avenue, Tenafly",40.9283513,-73.96425239999999,"$62,243 ",2410.687203791469
Kings Food Markets,"70 Union Avenue, Cresskill",40.94086099999999,-73.9603128,"$62,243 ",2410.687203791469
Key Food Supermarkets,"540 West 235th Street, The Bronx",40.8854373,-73.90924559999999,"$62,243 ",2410.687203791469
CTown Supermarkets,"5686 Mosholu Avenue, The Bronx",40.9052883,-73.9010988,"$62,243 ",2410.687203791469
Garden Gourmet Market - Supermarket,"5665 Broadway, The Bronx",40.88103719999999,-73.9035329,"$62,243 ",2410.687203791469
Riverdale Kosher Market,"5683 Riverdale Avenue, The Bronx",40.9068555,-73.9049213,"$62,243 ",2410.687203791469
Cherry Valley Marketplace,"529 South Broadway #3256, Yonkers",40.914799,-73.897115,"$62,243 ",2410.687203791469
bp,"3010 Riverdale Avenue, The Bronx",40.880452,-73.9099864,"$62,243 ",2410.687203791469
Saratoga Market,"208 Saratoga Avenue, Yonkers",40.91090150000001,-73.8927252,"$62,243 ",2410.687203791469
Key Food Supermarkets,"5661 Riverdale Avenue, The Bronx",40.9060147,-73.904986,"$62,243 ",2410.687203791469
Foodtown of Riverdale,"5555 Broadway, The Bronx",40.87862130000001,-73.9053354,"$62,243 ",2410.687203791469
Ben's Market,"19 Knolls Crescent # B, The Bronx",40.87849239999999,-73.91746789999999,"$34,894 ",3037.914691943128
Bishops' Storehouse,"250 Dyckman Street, New York",40.8661972,-73.9287259,"$34,894 ",3037.914691943128
CTown Supermarkets,"4918 Broadway, New York",40.8673003,-73.92160729999999,"$34,894 ",3037.914691943128
Amoco,"542 Riverdale Avenue, Yonkers",40.9132165,-73.9021819,"$62,243 ",2410.687203791469
Dan's Supermarket,"96 Sherman Avenue, New York",40.8640334,-73.92538549999999,"$34,894 ",3037.914691943128
Dan's Supermarket,"572 West 207th Street, New York",40.8664501,-73.9207588,"$34,894 ",3037.914691943128
Food Universe Marketplace,"184 West 231st Street, The Bronx",40.87850570000001,-73.90414419999999,"$37,648 ",3300.6161137440754
ALDI,"5532 Broadway, The Bronx",40.8778363,-73.90465569999999,"$37,648 ",3300.6161137440754
Target Grocery,"40 West 225th Street #50, The Bronx",40.8733943,-73.90778929999999,"$34,894 ",3037.914691943128
ANTILLANA SUPERMARKET,"490 West 207th Street, New York",40.8641815,-73.9185779,"$34,894 ",3037.914691943128
Naty Food Corp,"7 Hillside Avenue, New York",40.85888179999999,-73.9307989,"$54,717 ",8370.925110132159
Sedgwick Marketplace,"2891 Sedgwick Avenue, The Bronx",40.8749773,-73.9016336,"$37,648 ",3300.6161137440754
Shop Fair of Fort George,"4490 Broadway, New York",40.8576919,-73.931848,"$54,717 ",8370.925110132159
Surya Indian Grocery,"589 Central Park Avenue, Yonkers",40.92210290000001,-73.8626168,"$61,528 ",3610.0473933649287
Foodtown of Linden St.,"70 Linden Street, Yonkers",40.93357719999999,-73.89162069999999,"$62,243 ",2410.687203791469
bp,"1 East 233rd Street, The Bronx",40.8957171,-73.87647179999999,"$37,648 ",3300.6161137440754
ACME Markets,"660 McLean Avenue, Yonkers",40.9093209,-73.8765085,"$62,243 ",2410.687203791469
CTown of Woodlawn,"4265 Katonah Avenue, The Bronx",40.8973607,-73.86740499999999,"$61,528 ",3610.0473933649287
NSA Supermarkets,"230 South Broadway, Yonkers",40.92538,-73.8952719,"$62,243 ",2410.687203791469
Ideal Food Basket of Broadway,"230 South Broadway, Yonkers",40.9254312,-73.8953792,"$62,243 ",2410.687203791469
ShopRite of Greenway Plaza,"25-43 Prospect Street, Yonkers",40.9327731,-73.90082190000001,"$62,243 ",2410.687203791469
Foodtown of White Plains Road,"4332 White Plains Road, The Bronx",40.89617199999999,-73.855542,"$61,528 ",3610.0473933649287
bp,"102 Yonkers Avenue, Yonkers",40.935121,-73.885623,"$62,243 ",2410.687203791469
Food Universe Marketplace,"50 Van Cortlandt Avenue West, The Bronx",40.8828954,-73.8930355,"$37,648 ",3300.6161137440754
Fine Fare Supermarkets,"4725 White Plains Road, The Bronx",40.90408910000001,-73.8500537,"$61,528 ",3610.0473933649287
bp,"757 Central Park Avenue, Yonkers",40.92713500000001,-73.85786000000002,"$61,528 ",3610.0473933649287
bp,"191 McLean Avenue, Yonkers",40.91426190000001,-73.8898656,"$62,243 ",2410.687203791469
Top Tomato Super Store,"420 South Broadway, Yonkers",40.91889339999999,-73.8955579,"$62,243 ",2410.687203791469
CTown Supermarkets,"264 East 204th Street, The Bronx",40.8739186,-73.8840372,"$37,648 ",3300.6161137440754
Key Food Supermarkets,"4171 White Plains Road, The Bronx",40.8930667,-73.8579329,"$61,528 ",3610.0473933649287
SuperFresh Fordham Manor,"277 East 198th Street, The Bronx",40.86880780000001,-73.8882963,"$37,648 ",3300.6161137440754
Morton Williams the Fresh Marketplace,"15 East Kingsbridge Road, The Bronx",40.8674102,-73.89671109999999,"$37,648 ",3300.6161137440754
bp,"3276 Jerome Avenue, The Bronx",40.8783957,-73.88585859999999,"$37,648 ",3300.6161137440754
Fine Fare Supermarkets,"3131, 1 Grand Concourse, The Bronx",40.8750127,-73.8867124,"$37,648 ",3300.6161137440754
Foodtown of Bainbridge,"283 East 204th Street, The Bronx",40.873577,-73.878776,"$37,648 ",3300.6161137440754
FOOD BAZAAR,"1 Bogopa Plaza, Mount Vernon",40.90838169999999,-73.8347273,"$61,528 ",3610.0473933649287
Foodtown of Mount Vernon,"31 East Prospect Avenue, Mount Vernon",40.9130388,-73.83585529999999,"$61,528 ",3610.0473933649287
bp,"681 East Lincoln Avenue, Mount Vernon",40.91663479999999,-73.8129433,"$61,528 ",3610.0473933649287
bp,"944 Central Park Avenue, Yonkers",40.93414300000001,-73.8557345,"$61,528 ",3610.0473933649287
Manor Market,"4775-77 Boston Post Road, Pelham",40.8969154,-73.80451959999999,"$61,528 ",3610.0473933649287
ACME Markets,"12 Cedar Street, Bronxville",40.9389226,-73.8339765,"$61,528 ",3610.0473933649287
Paradise Food Market,"2476 Williamsbridge Road, The Bronx",40.862568,-73.8575472,"$57,394 ",2683.2227488151657
Fine Fare Supermarkets,"2556 Boston Road, The Bronx",40.8647015,-73.8629946,"$57,394 ",2683.2227488151657
Bani Food Market Corporation,"15 South Fulton Avenue, Mount Vernon",40.9108208,-73.8285387,"$61,528 ",3610.0473933649287
Met Foodmarkets,"4401 White Plains Road, The Bronx",40.89869569999999,-73.8544964,"$61,528 ",3610.0473933649287
LUPITAS MEXICAN GROCERY II INC,"654, 11 East 233rd Street #10, The Bronx",40.8937368,-73.8589623,"$61,528 ",3610.0473933649287
Caribbean Supermarket,"223 West 1st Street, Mount Vernon",40.9092968,-73.84665269999999,"$61,528 ",3610.0473933649287
City Fresh Market,"4139 Laconia Avenue, The Bronx",40.88814649999999,-73.8470064,"$61,528 ",3610.0473933649287
Amoco,"1220 East 233rd Street, The Bronx",40.88852,-73.842688,"$61,528 ",3610.0473933649287
ShopRite of New Rochelle,"8 Palmer Avenue, New Rochelle",40.916994,-73.7787503,"$61,528 ",3610.0473933649287
CTown Supermarkets,"538 Main Street, New Rochelle",40.9078852,-73.7825806,"$61,528 ",3610.0473933649287
Foodtown of New Rochelle,"430 Pelham Road, New Rochelle",40.895571,-73.779178,"$61,528 ",3610.0473933649287
Food Mart,"119 Pelham Road, New Rochelle",40.9052193,-73.7747736,"$61,528 ",3610.0473933649287
DeCicco & Sons Larchmont,"2141 Palmer Avenue, Larchmont",40.9286125,-73.7649666,"$61,528 ",3610.0473933649287
Viva Ranch Fruit Market,"38 Centre Avenue, New Rochelle",40.90889979999999,-73.7854121,"$61,528 ",3610.0473933649287
Supermercado Mexico,"100 Union Avenue, New Rochelle",40.9099176,-73.7889244,"$61,528 ",3610.0473933649287
bp,"819 Main Street, New Rochelle",40.901826,-73.792828,"$61,528 ",3610.0473933649287
La Placita Fresh Market,"768 Main Street, New Rochelle",40.9024429,-73.7902069,"$61,528 ",3610.0473933649287
Sabrett Frankfurter Distributors,"28 Webster Avenue, New Rochelle",40.90522969999999,-73.7888541,"$61,528 ",3610.0473933649287
Farmers market,"28 Centre Avenue, New Rochelle",40.9086959,-73.7858261,"$61,528 ",3610.0473933649287
DeCicco & Sons Pelham,"43 Fifth Avenue, Pelham",40.91198780000001,-73.8094959,"$61,528 ",3610.0473933649287
Target Grocery,"500 East Sandford Boulevard, Mount Vernon",40.9004016,-73.8185642,"$61,528 ",3610.0473933649287
bp,"390 East 3rd Street, Mount Vernon",40.9097879,-73.82225609999999,"$61,528 ",3610.0473933649287
Main Street Supermarket Corporation,"404 Main Street, New Rochelle",40.91095429999999,-73.7780439,"$61,528 ",3610.0473933649287
Amoco,"452 North Avenue, New Rochelle",40.917548,-73.786199,"$61,528 ",3610.0473933649287
New Rochelle Farms,"465 North Avenue, New Rochelle",40.9180738,-73.78593579999999,"$61,528 ",3610.0473933649287
Las Antillas Produce Meat Market,"169 East 3rd Street, Mount Vernon",40.908558,-73.8283982,"$61,528 ",3610.0473933649287
North Ave Food Market,"570 North Avenue, New Rochelle",40.9212428,-73.78802240000002,"$61,528 ",3610.0473933649287
Sunshine Supermarket,"3830 Dyre Avenue, The Bronx",40.88891249999999,-73.8311294,"$61,528 ",3610.0473933649287
La Placita Food Market,"1 Park Avenue, Mount Vernon",40.9127855,-73.833846,"$61,528 ",3610.0473933649287
Amoco,"497 New Rochelle Road, Bronxville",40.92925899999999,-73.809223,"$61,528 ",3610.0473933649287
Amoco,"230 West Lincoln Avenue, Mount Vernon",40.913066,-73.844341,"$61,528 ",3610.0473933649287
S & A Laconia Grocery,"3952 Laconia Avenue, The Bronx",40.8835723,-73.8494772,"$61,528 ",3610.0473933649287
C & A West Indian Supermarket Fish & Grocery,"3439 Boston Road, The Bronx",40.8762705,-73.84924269999999,"$61,528 ",3610.0473933649287
Trader Joe's,"1260 West Boston Post Road, Larchmont",40.9383861,-73.7464907,"$61,528 ",3610.0473933649287
Larchmont Meateria,"9 Addison Street, Larchmont",40.92932489999999,-73.7523918,"$61,528 ",3610.0473933649287
Food Basket,"68 Bayville Avenue, Bayville",40.9094731,-73.5738894,"$86,731 ",1071.1223551057958
Trader Joe's,"910 Hamburg Turnpike, Wayne",40.95984310000001,-74.2300832,"$113,828 ",9210.748898678414
ShopRite of Wayne,"30 Wayne Hills Mall, Wayne",40.9625683,-74.23900359999999,"$113,828 ",9210.748898678414
Market Basket,"54-56 Utter Avenue, Hawthorne",40.95974,-74.153374,"$53,592 ",4854.31718061674
bp,"401 Wagaraw Road, Fair Lawn",40.942564,-74.147863,"$53,592 ",4854.31718061674
Suncrest Service Station,"346 High Mountain Road, North Haledon",40.9496821,-74.1819847,"$53,592 ",4854.31718061674
ALDI,"625 Hamburg Turnpike, Wayne",40.9543208,-74.2206839,"$113,828 ",9210.748898678414
bp,"716 Goffle Road, Hawthorne",40.9582432,-74.1619559,"$53,592 ",4854.31718061674
La Nueva Mercedes Supermarket,"500 River Street, Paterson",40.9313223,-74.15900909999999,"$53,592 ",4854.31718061674
Superior Comfort Discount Store,"236 6th Avenue, Paterson",40.933401,-74.1555077,"$53,592 ",4854.31718061674
Bravo Supermarkets,"74-76 East 15th Street, Paterson",40.9339903,-74.15432919999999,"$53,592 ",4854.31718061674
Latino Supermarket,"752 River Street, Paterson",40.93793060000001,-74.15123419999999,"$53,592 ",4854.31718061674
Rosa Parks Food Center,"92 Rosa Parks Boulevard, Paterson",40.9256831,-74.1589623,"$113,828 ",9210.748898678414
Food Universe Marketplace,"937 Lincoln Avenue, Glen Rock",40.9506231,-74.145417,"$53,592 ",4854.31718061674
A BETTER MARKET,"215 Rosa Parks Boulevard, Paterson",40.9212411,-74.1588281,"$113,828 ",9210.748898678414
Whole Foods Market,"44 Godwin Avenue, Ridgewood",40.9784275,-74.122508,"$62,243 ",2410.687203791469
Kings Food Markets,"85 Godwin Avenue, Midland Park",40.9839553,-74.13830589999999,"$62,243 ",2410.687203791469
ACME Markets,"136 Lake St, Midland Park",40.98290859999999,-74.1403892,"$54,717 ",8370.925110132159
Kilroy's Wonder Market,"288 Rock Road, Glen Rock",40.96195410000001,-74.127694,"$54,717 ",8370.925110132159
Food Showcase,"24-28 Fair Lawn Avenue, Fair Lawn",40.93957959999999,-74.1183428,"$53,592 ",4854.31718061674
Quality Market & Deli,"408 5th Avenue, Paterson",40.9329316,-74.14422379999999,"$53,592 ",4854.31718061674
king farmers market,"918 Prospect Street, Glen Rock",40.951992,-74.10803419999999,"$54,717 ",8370.925110132159
"Green Way Markets Ridgewood - Food, Wine & Spirits","112 North Maple Avenue, Ridgewood",40.98117560000001,-74.11326,"$62,243 ",2410.687203791469
Trader Joe's,"404 New Jersey 17, Paramus",40.9483179,-74.0705862,"$62,243 ",2410.687203791469
bp,"845 New Jersey 17, Paramus",40.9774703,-74.0829906,"$62,243 ",2410.687203791469
Amoco,"624 New Jersey 17, Paramus",40.96099299999999,-74.07550499999999,"$62,243 ",2410.687203791469
bp,"640 New Jersey 17, Paramus",40.96232799999999,-74.076072,"$62,243 ",2410.687203791469
Stew Leonard's Farm Fresh Food & Wine,"700 Paramus Park, Paramus",40.9546179,-74.0682698,"$62,243 ",2410.687203791469
Amazon Fresh,"30 East Ridgewood Avenue, Paramus",40.9668836,-74.07495899999999,"$62,243 ",2410.687203791469
Father and son food mart,"Sunoco gas station, 539 Forest Avenue, Paramus",40.95308050000001,-74.0515226,"$62,243 ",2410.687203791469
Trader Joe's,"20 Irvington Street, Westwood",40.9931665,-74.0359788,"$62,243 ",2410.687203791469
ShopRite of New Milford,"250 River Road, New Milford",40.9444718,-74.0217497,"$62,243 ",2410.687203791469
The Fresh Grocer of Pascack Rd.,"315 Pascack Road, Township of Washington",40.98667090000001,-74.06302219999999,"$62,243 ",2410.687203791469
Oradel Mini Market & Deli,"219 Kinderkamack Road, Oradell",40.9477332,-74.0316187,"$62,243 ",2410.687203791469
bp,"484 Closter Dock Road, Closter",40.96525,-73.95459,"$62,243 ",2410.687203791469
Whole Foods Market,"45 Vervalen Street, Closter",40.9706989,-73.9563433,"$62,243 ",2410.687203791469
ShopRite of Emerson,"425 Old Hook Road, Emerson",40.981063,-74.0066981,"$62,243 ",2410.687203791469
My Spice Sage,"1 Main Street #319, Yonkers",40.93416029999999,-73.8980679,"$62,243 ",2410.687203791469
Shop Fair of Yonkers,"113 New Main Street, Yonkers",40.93347,-73.897154,"$62,243 ",2410.687203791469
LA HUERTA SUPERMARKET LLC,"125 New Main Street, Yonkers",40.93314350000001,-73.89687359999999,"$62,243 ",2410.687203791469
Stew Leonard's,"1 Stew Leonard Drive, Yonkers",40.9737483,-73.8645107,"$62,243 ",2410.687203791469
Whole Foods Market,"1 Ridge Hill Boulevard, Yonkers",40.961621,-73.8565216,"$62,243 ",2410.687203791469
Foodtown Express of Yonkers,"772 Palisade Avenue, Yonkers",40.9600933,-73.8851991,"$62,243 ",2410.687203791469
